DATE,VALUE
2004-09-24,-0.69900
2004-10-01,-0.69800
2004-10-08,-0.69800
2004-10-15,-0.69900
2004-10-22,-0.70200
2004-10-29,-0.70500
2004-11-05,-0.70800
2004-11-12,-0.71200
2004-11-19,-0.71400
2004-11-26,-0.71500
2004-12-03,-0.71300
2004-12-10,-0.71000
2004-12-17,-0.70500
2004-12-24,-0.70000
2004-12-31,-0.69600
2005-01-07,-0.69400
2005-01-14,-0.69500
2005-01-21,-0.69800
2005-01-28,-0.70200
2005-02-04,-0.70800
2005-02-11,-0.71200
2005-02-18,-0.71200
2005-02-25,-0.70900
2005-03-04,-0.70200
2005-03-11,-0.69200
2005-03-18,-0.67900
2005-03-25,-0.66400
2005-04-01,-0.65000
2005-04-08,-0.63700
2005-04-15,-0.62600
2005-04-22,-0.61700
2005-04-29,-0.61000
2005-05-06,-0.60400
2005-05-13,-0.60100
2005-05-20,-0.59900
2005-05-27,-0.59900
2005-06-03,-0.59900
2005-06-10,-0.60000
2005-06-17,-0.60100
2005-06-24,-0.60300
2005-07-01,-0.60500
2005-07-08,-0.60700
2005-07-15,-0.61000
2005-07-22,-0.61200
2005-07-29,-0.61300
2005-08-05,-0.61200
2005-08-12,-0.61000
2005-08-19,-0.60500
2005-08-26,-0.59800
2005-09-02,-0.59100
2005-09-09,-0.58300
2005-09-16,-0.57500
2005-09-23,-0.57000
2005-09-30,-0.56700
2005-10-07,-0.56700
2005-10-14,-0.57100
2005-10-21,-0.57700
2005-10-28,-0.58300
2005-11-04,-0.58700
2005-11-11,-0.58800
2005-11-18,-0.58500
2005-11-25,-0.58000
2005-12-02,-0.57400
2005-12-09,-0.56700
2005-12-16,-0.56200
2005-12-23,-0.56100
2005-12-30,-0.56300
2006-01-06,-0.56900
2006-01-13,-0.57900
2006-01-20,-0.59000
2006-01-27,-0.60300
2006-02-03,-0.61400
2006-02-10,-0.62200
2006-02-17,-0.62900
2006-02-24,-0.63300
2006-03-03,-0.63400
2006-03-10,-0.63300
2006-03-17,-0.63200
2006-03-24,-0.63000
2006-03-31,-0.62800
2006-04-07,-0.62600
2006-04-14,-0.62300
2006-04-21,-0.62200
2006-04-28,-0.61900
2006-05-05,-0.61400
2006-05-12,-0.60600
2006-05-19,-0.59500
2006-05-26,-0.58200
2006-06-02,-0.56800
2006-06-09,-0.55400
2006-06-16,-0.54100
2006-06-23,-0.53300
2006-06-30,-0.52800
2006-07-07,-0.52900
2006-07-14,-0.53500
2006-07-21,-0.54500
2006-07-28,-0.55800
2006-08-04,-0.57200
2006-08-11,-0.58500
2006-08-18,-0.59600
2006-08-25,-0.60300
2006-09-01,-0.60600
2006-09-08,-0.60600
2006-09-15,-0.60500
2006-09-22,-0.60500
2006-09-29,-0.60600
2006-10-06,-0.60900
2006-10-13,-0.61500
2006-10-20,-0.62200
2006-10-27,-0.62800
2006-11-03,-0.63100
2006-11-10,-0.63300
2006-11-17,-0.63100
2006-11-24,-0.62700
2006-12-01,-0.62300
2006-12-08,-0.62000
2006-12-15,-0.62000
2006-12-22,-0.62500
2006-12-29,-0.63300
2007-01-05,-0.64500
2007-01-12,-0.65800
2007-01-19,-0.67000
2007-01-26,-0.68000
2007-02-02,-0.68300
2007-02-09,-0.68200
2007-02-16,-0.67400
2007-02-23,-0.66200
2007-03-02,-0.64700
2007-03-09,-0.63200
2007-03-16,-0.62000
2007-03-23,-0.61200
2007-03-30,-0.60600
2007-04-06,-0.60200
2007-04-13,-0.59800
2007-04-20,-0.59400
2007-04-27,-0.58700
2007-05-04,-0.57900
2007-05-11,-0.57000
2007-05-18,-0.56100
2007-05-25,-0.55300
2007-06-01,-0.54600
2007-06-08,-0.54300
2007-06-15,-0.53900
2007-06-22,-0.53400
2007-06-29,-0.52200
2007-07-06,-0.49700
2007-07-13,-0.45200
2007-07-20,-0.38300
2007-07-27,-0.29000
2007-08-03,-0.17800
2007-08-10,-0.05800
2007-08-17,0.06000
2007-08-24,0.15400
2007-08-31,0.20600
2007-09-07,0.22200
2007-09-14,0.19900
2007-09-21,0.14200
2007-09-28,0.07800
2007-10-05,0.01700
2007-10-12,-0.02300
2007-10-19,-0.03000
2007-10-26,0.00000
2007-11-02,0.06700
2007-11-09,0.16500
2007-11-16,0.27500
2007-11-23,0.38800
2007-11-30,0.48100
2007-12-07,0.54500
2007-12-14,0.57200
2007-12-21,0.56200
2007-12-28,0.52300
2008-01-04,0.47500
2008-01-11,0.43000
2008-01-18,0.40700
2008-01-25,0.41400
2008-02-01,0.44400
2008-02-08,0.50500
2008-02-15,0.59000
2008-02-22,0.68900
2008-02-29,0.79000
2008-03-07,0.88100
2008-03-14,0.94300
2008-03-21,0.96800
2008-03-28,0.94700
2008-04-04,0.89500
2008-04-11,0.82100
2008-04-18,0.73900
2008-04-25,0.65300
2008-05-02,0.57800
2008-05-09,0.52300
2008-05-16,0.49000
2008-05-23,0.48600
2008-05-30,0.50700
2008-06-06,0.55300
2008-06-13,0.60600
2008-06-20,0.66300
2008-06-27,0.71400
2008-07-04,0.74600
2008-07-11,0.75500
2008-07-18,0.74500
2008-07-25,0.71700
2008-08-01,0.68600
2008-08-08,0.67100
2008-08-15,0.67900
2008-08-22,0.73500
2008-08-29,0.84300
2008-09-05,1.01100
2008-09-12,1.23200
2008-09-19,1.51500
2008-09-26,1.79600
2008-10-03,2.07600
2008-10-10,2.32800
2008-10-17,2.52500
2008-10-24,2.66900
2008-10-31,2.79200
2008-11-07,2.88600
2008-11-14,2.96700
2008-11-21,3.04400
2008-11-28,3.07100
2008-12-05,3.06400
2008-12-12,3.00000
2008-12-19,2.87600
2008-12-26,2.71700
2009-01-02,2.56400
2009-01-09,2.41100
2009-01-16,2.28800
2009-01-23,2.19700
2009-01-30,2.13700
2009-02-06,2.10700
2009-02-13,2.10800
2009-02-20,2.12400
2009-02-27,2.14000
2009-03-06,2.14400
2009-03-13,2.10600
2009-03-20,2.03400
2009-03-27,1.92900
2009-04-03,1.80400
2009-04-10,1.66400
2009-04-17,1.52200
2009-04-24,1.38200
2009-05-01,1.24700
2009-05-08,1.12300
2009-05-15,1.02200
2009-05-22,0.93800
2009-05-29,0.87800
2009-06-05,0.83100
2009-06-12,0.79500
2009-06-19,0.76400
2009-06-26,0.72700
2009-07-03,0.68200
2009-07-10,0.62700
2009-07-17,0.56000
2009-07-24,0.48900
2009-07-31,0.42000
2009-08-07,0.36000
2009-08-14,0.31100
2009-08-21,0.27100
2009-08-28,0.23400
2009-09-04,0.20200
2009-09-11,0.16900
2009-09-18,0.13600
2009-09-25,0.10700
2009-10-02,0.08500
2009-10-09,0.06400
2009-10-16,0.04700
2009-10-23,0.03300
2009-10-30,0.02500
2009-11-06,0.01700
2009-11-13,0.00500
2009-11-20,-0.00900
2009-11-27,-0.02700
2009-12-04,-0.05200
2009-12-11,-0.08200
2009-12-18,-0.11500
2009-12-25,-0.14500
2010-01-01,-0.17000
2010-01-08,-0.19000
2010-01-15,-0.20000
2010-01-22,-0.19900
2010-01-29,-0.19500
2010-02-05,-0.19200
2010-02-12,-0.19500
2010-02-19,-0.21200
2010-02-26,-0.24000
2010-03-05,-0.28000
2010-03-12,-0.32600
2010-03-19,-0.37100
2010-03-26,-0.41200
2010-04-02,-0.44000
2010-04-09,-0.45200
2010-04-16,-0.44000
2010-04-23,-0.40500
2010-04-30,-0.34600
2010-05-07,-0.27000
2010-05-14,-0.19400
2010-05-21,-0.12100
2010-05-28,-0.06700
2010-06-04,-0.03500
2010-06-11,-0.02600
2010-06-18,-0.04000
2010-06-25,-0.06700
2010-07-02,-0.10200
2010-07-09,-0.14300
2010-07-16,-0.18300
2010-07-23,-0.21700
2010-07-30,-0.24100
2010-08-06,-0.25600
2010-08-13,-0.26100
2010-08-20,-0.26300
2010-08-27,-0.26500
2010-09-03,-0.27200
2010-09-10,-0.28700
2010-09-17,-0.30600
2010-09-24,-0.32800
2010-10-01,-0.35100
2010-10-08,-0.37500
2010-10-15,-0.39700
2010-10-22,-0.41400
2010-10-29,-0.42800
2010-11-05,-0.43700
2010-11-12,-0.44100
2010-11-19,-0.44300
2010-11-26,-0.44600
2010-12-03,-0.45100
2010-12-10,-0.46300
2010-12-17,-0.47800
2010-12-24,-0.49700
2010-12-31,-0.51800
2011-01-07,-0.54000
2011-01-14,-0.56000
2011-01-21,-0.57800
2011-01-28,-0.59000
2011-02-04,-0.59500
2011-02-11,-0.59300
2011-02-18,-0.58400
2011-02-25,-0.56900
2011-03-04,-0.55600
2011-03-11,-0.54600
2011-03-18,-0.54000
2011-03-25,-0.54500
2011-04-01,-0.55600
2011-04-08,-0.57000
2011-04-15,-0.58300
2011-04-22,-0.59200
2011-04-29,-0.59600
2011-05-06,-0.59300
2011-05-13,-0.58400
2011-05-20,-0.57200
2011-05-27,-0.55800
2011-06-03,-0.54500
2011-06-10,-0.53200
2011-06-17,-0.52400
2011-06-24,-0.51600
2011-07-01,-0.50900
2011-07-08,-0.49700
2011-07-15,-0.47400
2011-07-22,-0.44000
2011-07-29,-0.39100
2011-08-05,-0.32800
2011-08-12,-0.25700
2011-08-19,-0.19400
2011-08-26,-0.13600
2011-09-02,-0.09300
2011-09-09,-0.06200
2011-09-16,-0.04400
2011-09-23,-0.03500
2011-09-30,-0.03700
2011-10-07,-0.04900
2011-10-14,-0.07000
2011-10-21,-0.08800
2011-10-28,-0.10200
2011-11-04,-0.10300
2011-11-11,-0.09600
2011-11-18,-0.08400
2011-11-25,-0.07100
2011-12-02,-0.07000
2011-12-09,-0.07600
2011-12-16,-0.08900
2011-12-23,-0.11400
2011-12-30,-0.14800
2012-01-06,-0.18900
2012-01-13,-0.23500
2012-01-20,-0.28000
2012-01-27,-0.32200
2012-02-03,-0.35400
2012-02-10,-0.37800
2012-02-17,-0.39400
2012-02-24,-0.40600
2012-03-02,-0.41700
2012-03-09,-0.42500
2012-03-16,-0.43300
2012-03-23,-0.43600
2012-03-30,-0.43400
2012-04-06,-0.42700
2012-04-13,-0.41400
2012-04-20,-0.39800
2012-04-27,-0.37700
2012-05-04,-0.35100
2012-05-11,-0.32000
2012-05-18,-0.28700
2012-05-25,-0.26000
2012-06-01,-0.24200
2012-06-08,-0.23500
2012-06-15,-0.24000
2012-06-22,-0.25500
2012-06-29,-0.27500
2012-07-06,-0.29800
2012-07-13,-0.32100
2012-07-20,-0.34500
2012-07-27,-0.36700
2012-08-03,-0.38800
2012-08-10,-0.40700
2012-08-17,-0.42500
2012-08-24,-0.44300
2012-08-31,-0.46100
2012-09-07,-0.47900
2012-09-14,-0.49800
2012-09-21,-0.51500
2012-09-28,-0.52800
2012-10-05,-0.53900
2012-10-12,-0.54600
2012-10-19,-0.55000
2012-10-26,-0.55000
2012-11-02,-0.54800
2012-11-09,-0.54600
2012-11-16,-0.54600
2012-11-23,-0.55000
2012-11-30,-0.55500
2012-12-07,-0.56400
2012-12-14,-0.57500
2012-12-21,-0.58700
2012-12-28,-0.59900
2013-01-04,-0.61400
2013-01-11,-0.62600
2013-01-18,-0.63600
2013-01-25,-0.64300
2013-02-01,-0.64600
2013-02-08,-0.64800
2013-02-15,-0.64900
2013-02-22,-0.65000
2013-03-01,-0.65000
2013-03-08,-0.65200
2013-03-15,-0.65500
2013-03-22,-0.65800
2013-03-29,-0.66300
2013-04-05,-0.67000
2013-04-12,-0.68100
2013-04-19,-0.69100
2013-04-26,-0.70300
2013-05-03,-0.71300
2013-05-10,-0.71800
2013-05-17,-0.71500
2013-05-24,-0.70600
2013-05-31,-0.69000
2013-06-07,-0.67000
2013-06-14,-0.65200
2013-06-21,-0.63600
2013-06-28,-0.62900
2013-07-05,-0.62900
2013-07-12,-0.63600
2013-07-19,-0.64800
2013-07-26,-0.66000
2013-08-02,-0.66800
2013-08-09,-0.67200
2013-08-16,-0.67100
2013-08-23,-0.66800
2013-08-30,-0.66400
2013-09-06,-0.66200
2013-09-13,-0.66400
2013-09-20,-0.66900
2013-09-27,-0.67600
2013-10-04,-0.68500
2013-10-11,-0.69800
2013-10-18,-0.71100
2013-10-25,-0.72500
2013-11-01,-0.73700
2013-11-08,-0.74800
2013-11-15,-0.75600
2013-11-22,-0.76300
2013-11-29,-0.76900
2013-12-06,-0.77200
2013-12-13,-0.77500
2013-12-20,-0.77700
2013-12-27,-0.77800
2014-01-03,-0.77500
2014-01-10,-0.77300
2014-01-17,-0.76900
2014-01-24,-0.76500
2014-01-31,-0.76200
2014-02-07,-0.76300
2014-02-14,-0.76700
2014-02-21,-0.77100
2014-02-28,-0.77500
2014-03-07,-0.77800
2014-03-14,-0.77900
2014-03-21,-0.77800
2014-03-28,-0.77500
2014-04-04,-0.77300
2014-04-11,-0.77000
2014-04-18,-0.76900
2014-04-25,-0.76800
2014-05-02,-0.76900
2014-05-09,-0.77200
2014-05-16,-0.77600
2014-05-23,-0.78200
2014-05-30,-0.78800
2014-06-06,-0.79200
2014-06-13,-0.79200
2014-06-20,-0.78800
2014-06-27,-0.78200
2014-07-04,-0.77200
2014-07-11,-0.76000
2014-07-18,-0.74800
2014-07-25,-0.73800
2014-08-01,-0.72900
2014-08-08,-0.72400
2014-08-15,-0.72400
2014-08-22,-0.72400
2014-08-29,-0.72100
2014-09-05,-0.71500
2014-09-12,-0.70500
2014-09-19,-0.69000
2014-09-26,-0.67300
2014-10-03,-0.65600
2014-10-10,-0.64500
2014-10-17,-0.63700
2014-10-24,-0.63800
2014-10-31,-0.64300
2014-11-07,-0.65000
2014-11-14,-0.65600
2014-11-21,-0.65500
2014-11-28,-0.64900
2014-12-05,-0.63600
2014-12-12,-0.61600
2014-12-19,-0.59400
2014-12-26,-0.57200
2015-01-02,-0.55000
2015-01-09,-0.53100
2015-01-16,-0.51700
2015-01-23,-0.50900
2015-01-30,-0.50500
2015-02-06,-0.50600
2015-02-13,-0.51100
2015-02-20,-0.51700
2015-02-27,-0.52400
2015-03-06,-0.52900
2015-03-13,-0.53300
2015-03-20,-0.53600
2015-03-27,-0.53800
2015-04-03,-0.53900
2015-04-10,-0.54100
2015-04-17,-0.54300
2015-04-24,-0.54400
2015-05-01,-0.54500
2015-05-08,-0.54500
2015-05-15,-0.54500
2015-05-22,-0.54600
2015-05-29,-0.54600
2015-06-05,-0.54500
2015-06-12,-0.54400
2015-06-19,-0.54100
2015-06-26,-0.53900
2015-07-03,-0.53400
2015-07-10,-0.52900
2015-07-17,-0.52300
2015-07-24,-0.51400
2015-07-31,-0.49900
2015-08-07,-0.48000
2015-08-14,-0.45900
2015-08-21,-0.43700
2015-08-28,-0.41700
2015-09-04,-0.40400
2015-09-11,-0.39800
2015-09-18,-0.39800
2015-09-25,-0.40300
2015-10-02,-0.41300
2015-10-09,-0.42900
2015-10-16,-0.44300
2015-10-23,-0.45600
2015-10-30,-0.46500
2015-11-06,-0.46900
2015-11-13,-0.46500
2015-11-20,-0.45600
2015-11-27,-0.44200
2015-12-04,-0.42400
2015-12-11,-0.40200
2015-12-18,-0.38000
2015-12-25,-0.36000
2016-01-01,-0.34300
2016-01-08,-0.32700
2016-01-15,-0.31400
2016-01-22,-0.30400
2016-01-29,-0.29800
2016-02-05,-0.29400
2016-02-12,-0.29400
2016-02-19,-0.30300
2016-02-26,-0.31500
2016-03-04,-0.33100
2016-03-11,-0.34600
2016-03-18,-0.36000
2016-03-25,-0.36900
2016-04-01,-0.37600
2016-04-08,-0.38000
2016-04-15,-0.38200
2016-04-22,-0.38400
2016-04-29,-0.38400
2016-05-06,-0.38200
2016-05-13,-0.38000
2016-05-20,-0.37700
2016-05-27,-0.37300
2016-06-03,-0.36600
2016-06-10,-0.35900
2016-06-17,-0.35100
2016-06-24,-0.34600
2016-07-01,-0.34300
2016-07-08,-0.34400
2016-07-15,-0.34900
2016-07-22,-0.35300
2016-07-29,-0.35700
2016-08-05,-0.36000
2016-08-12,-0.36000
2016-08-19,-0.35700
2016-08-26,-0.35200
2016-09-02,-0.34500
2016-09-09,-0.33900
2016-09-16,-0.33500
2016-09-23,-0.33400
2016-09-30,-0.33700
2016-10-07,-0.34400
2016-10-14,-0.35300
2016-10-21,-0.36400
2016-10-28,-0.37800
2016-11-04,-0.39000
2016-11-11,-0.40400
2016-11-18,-0.41700
2016-11-25,-0.42800
2016-12-02,-0.43800
2016-12-09,-0.44600
2016-12-16,-0.45300
2016-12-23,-0.45900
2016-12-30,-0.46500
2017-01-06,-0.47100
2017-01-13,-0.47700
2017-01-20,-0.48100
2017-01-27,-0.48500
2017-02-03,-0.48700
2017-02-10,-0.48900
2017-02-17,-0.48800
2017-02-24,-0.48600
2017-03-03,-0.48400
2017-03-10,-0.48100
2017-03-17,-0.47900
2017-03-24,-0.47700
2017-03-31,-0.47900
2017-04-07,-0.48200
2017-04-14,-0.48800
2017-04-21,-0.49600
2017-04-28,-0.50600
2017-05-05,-0.51600
2017-05-12,-0.52600
2017-05-19,-0.53500
2017-05-26,-0.54400
2017-06-02,-0.55200
2017-06-09,-0.55700
2017-06-16,-0.56200
2017-06-23,-0.56500
2017-06-30,-0.56800
2017-07-07,-0.57100
2017-07-14,-0.57400
2017-07-21,-0.57600
2017-07-28,-0.57600
2017-08-04,-0.57300
2017-08-11,-0.56800
2017-08-18,-0.56200
2017-08-25,-0.55800
2017-09-01,-0.55600
2017-09-08,-0.55600
2017-09-15,-0.55900
2017-09-22,-0.56300
2017-09-29,-0.56800
2017-10-06,-0.57500
2017-10-13,-0.58200
2017-10-20,-0.58900
2017-10-27,-0.59400
2017-11-03,-0.59900
2017-11-10,-0.60100
2017-11-17,-0.60200
2017-11-24,-0.60300
2017-12-01,-0.60400
2017-12-08,-0.60500
2017-12-15,-0.60800
2017-12-22,-0.61200
2017-12-29,-0.61500
2018-01-05,-0.61900
2018-01-12,-0.61900
2018-01-19,-0.61500
2018-01-26,-0.60600
2018-02-02,-0.59200
2018-02-09,-0.57500
2018-02-16,-0.55900
2018-02-23,-0.54400
2018-03-02,-0.53000
2018-03-09,-0.51600
2018-03-16,-0.50600
2018-03-23,-0.49800
2018-03-30,-0.49700
2018-04-06,-0.50100
2018-04-13,-0.51100
2018-04-20,-0.52500
2018-04-27,-0.53800
2018-05-04,-0.55000
2018-05-11,-0.56000
2018-05-18,-0.56400
2018-05-25,-0.56400
2018-06-01,-0.55900
2018-06-08,-0.55400
2018-06-15,-0.54700
2018-06-22,-0.54100
2018-06-29,-0.53800
2018-07-06,-0.53900
2018-07-13,-0.54500
2018-07-20,-0.55300
2018-07-27,-0.56200
2018-08-03,-0.57100
2018-08-10,-0.58000
2018-08-17,-0.58700
2018-08-24,-0.59300
2018-08-31,-0.59700
2018-09-07,-0.59900
2018-09-14,-0.59900
2018-09-21,-0.59700
2018-09-28,-0.59200
2018-10-05,-0.58600
2018-10-12,-0.57600
2018-10-19,-0.56500
2018-10-26,-0.55100
2018-11-02,-0.53600
2018-11-09,-0.52100
2018-11-16,-0.50100
2018-11-23,-0.48100
2018-11-30,-0.46100
2018-12-07,-0.44200
2018-12-14,-0.42900
2018-12-21,-0.42300
2018-12-28,-0.42600
2019-01-04,-0.43900
2019-01-11,-0.45800
2019-01-18,-0.48200
2019-01-25,-0.50600
2019-02-01,-0.53000
2019-02-08,-0.55000
2019-02-15,-0.56700
2019-02-22,-0.58100
2019-03-01,-0.59000
2019-03-08,-0.59500
2019-03-15,-0.59900
2019-03-22,-0.60300
2019-03-29,-0.60500
2019-04-05,-0.60900
2019-04-12,-0.61300
2019-04-19,-0.61500
2019-04-26,-0.61400
2019-05-03,-0.61000
2019-05-10,-0.60400
2019-05-17,-0.59600
2019-05-24,-0.58800
2019-05-31,-0.58000
2019-06-07,-0.57500
2019-06-14,-0.57300
2019-06-21,-0.57300
2019-06-28,-0.57500
2019-07-05,-0.57900
2019-07-12,-0.58000
2019-07-19,-0.58000
2019-07-26,-0.57700
2019-08-02,-0.56900
2019-08-09,-0.55800
2019-08-16,-0.54600
2019-08-23,-0.53600
2019-08-30,-0.52700
2019-09-06,-0.52000
2019-09-13,-0.51400
2019-09-20,-0.51100
2019-09-27,-0.51100
2019-10-04,-0.51400
2019-10-11,-0.52300
2019-10-18,-0.53500
2019-10-25,-0.54900
2019-11-01,-0.56100
2019-11-08,-0.57000
2019-11-15,-0.57500
2019-11-22,-0.57500
2019-11-29,-0.57000
2019-12-06,-0.56100
2019-12-13,-0.55300
2019-12-20,-0.54900
2019-12-27,-0.55400
2020-01-03,-0.56700
2020-01-10,-0.58700
2020-01-17,-0.60900
2020-01-24,-0.62200
2020-01-31,-0.62000
2020-02-07,-0.59400
2020-02-14,-0.53400
2020-02-21,-0.43500
2020-02-28,-0.29600
2020-03-06,-0.13600
2020-03-13,0.03000
2020-03-20,0.17400
2020-03-27,0.26600
2020-04-03,0.30400
2020-04-10,0.29000
2020-04-17,0.23500
2020-04-24,0.15700
2020-05-01,0.06000
2020-05-08,-0.03900
2020-05-15,-0.12800
2020-05-22,-0.20700
2020-05-29,-0.27000
2020-06-05,-0.31600
2020-06-12,-0.34500
2020-06-19,-0.36800
2020-06-26,-0.38600
2020-07-03,-0.40300
2020-07-10,-0.42100
2020-07-17,-0.44000
2020-07-24,-0.45800
2020-07-31,-0.47600
2020-08-07,-0.48900
2020-08-14,-0.49900
2020-08-21,-0.50500
2020-08-28,-0.50800
2020-09-04,-0.50600
2020-09-11,-0.50100
2020-09-18,-0.49800
2020-09-25,-0.49200
2020-10-02,-0.48900
2020-10-09,-0.49000
2020-10-16,-0.49200
2020-10-23,-0.49800
2020-10-30,-0.50700
2020-11-06,-0.52000
2020-11-13,-0.53700
2020-11-20,-0.55300
2020-11-27,-0.56700
2020-12-04,-0.58000
2020-12-11,-0.59000
2020-12-18,-0.59800
2020-12-25,-0.60400
2021-01-01,-0.60900
2021-01-08,-0.61400
2021-01-15,-0.61600
2021-01-22,-0.61800
2021-01-29,-0.61900
2021-02-05,-0.62100
2021-02-12,-0.62300
2021-02-19,-0.62500
2021-02-26,-0.62700
2021-03-05,-0.63100
2021-03-12,-0.63600
2021-03-19,-0.64200
2021-03-26,-0.64900
2021-04-02,-0.65500
2021-04-09,-0.66400
2021-04-16,-0.67000
2021-04-23,-0.67600
2021-04-30,-0.68200
2021-05-07,-0.68700
2021-05-14,-0.68900
2021-05-21,-0.69100
2021-05-28,-0.69300
2021-06-04,-0.69400
2021-06-11,-0.69400
2021-06-18,-0.69000
2021-06-25,-0.68600
2021-07-02,-0.68100
2021-07-09,-0.67400
2021-07-16,-0.66700
2021-07-23,-0.66100
2021-07-30,-0.65500
2021-08-06,-0.65100
2021-08-13,-0.64800
2021-08-20,-0.64600
2021-08-27,-0.64700
2021-09-03,-0.64800
2021-09-10,-0.65000
2021-09-17,-0.65200
2021-09-24,-0.65300
2021-10-01,-0.65400
2021-10-08,-0.65200
2021-10-15,-0.64600
2021-10-22,-0.63600
2021-10-29,-0.62200
2021-11-05,-0.60400
2021-11-12,-0.58500
2021-11-19,-0.56700
2021-11-26,-0.55100
2021-12-03,-0.54000
2021-12-10,-0.53800
2021-12-17,-0.54100
2021-12-24,-0.54800
2021-12-31,-0.55600
2022-01-07,-0.56200
2022-01-14,-0.56200
2022-01-21,-0.55500
2022-01-28,-0.54100
2022-02-04,-0.52200
2022-02-11,-0.49700
2022-02-18,-0.46800
2022-02-25,-0.43900
2022-03-04,-0.41200
2022-03-11,-0.39100
2022-03-18,-0.37900
2022-03-25,-0.37400
2022-04-01,-0.37100
2022-04-08,-0.36800
2022-04-15,-0.36200
2022-04-22,-0.35100
2022-04-29,-0.33600
2022-05-06,-0.31900
2022-05-13,-0.30000
2022-05-20,-0.28100
2022-05-27,-0.25900
2022-06-03,-0.23600
2022-06-10,-0.21200
2022-06-17,-0.18800
2022-06-24,-0.17200
2022-07-01,-0.16600
2022-07-08,-0.17000
2022-07-15,-0.18300
2022-07-22,-0.20200
2022-07-29,-0.22000
2022-08-05,-0.23300
2022-08-12,-0.24000
2022-08-19,-0.23800
2022-08-26,-0.22500
2022-09-02,-0.20500
2022-09-09,-0.17900
2022-09-16,-0.15200
2022-09-23,-0.12600
2022-09-30,-0.10700
2022-10-07,-0.10000
2022-10-14,-0.10100
2022-10-21,-0.11100
2022-10-28,-0.12600
2022-11-04,-0.14400
2022-11-11,-0.16000
2022-11-18,-0.17300
2022-11-25,-0.18100
2022-12-02,-0.18600
2022-12-09,-0.18900
2022-12-16,-0.19600
2022-12-23,-0.20600
2022-12-30,-0.22400
2023-01-06,-0.24600
2023-01-13,-0.27000
2023-01-20,-0.29100
2023-01-27,-0.30800
2023-02-03,-0.31500
2023-02-10,-0.31100
2023-02-17,-0.29600
2023-02-24,-0.27100
2023-03-03,-0.24000
2023-03-10,-0.20800
2023-03-17,-0.17600
2023-03-24,-0.15800
2023-03-31,-0.15400
2023-04-07,-0.15700
2023-04-14,-0.16800
2023-04-21,-0.18100
2023-04-28,-0.19200
2023-05-05,-0.20100
2023-05-12,-0.20800
2023-05-19,-0.21200
2023-05-26,-0.21500
2023-06-02,-0.21600
2023-06-09,-0.21700
2023-06-16,-0.21900
2023-06-23,-0.22300
2023-06-30,-0.22900
2023-07-07,-0.23800
2023-07-14,-0.25100
2023-07-21,-0.26500
2023-07-28,-0.28100
2023-08-04,-0.29800
2023-08-11,-0.31400
2023-08-18,-0.32600
2023-08-25,-0.33500
2023-09-01,-0.34000
2023-09-08,-0.34000
2023-09-15,-0.33500
2023-09-22,-0.32600
2023-09-29,-0.31400
2023-10-06,-0.30300
2023-10-13,-0.29400
2023-10-20,-0.28800
2023-10-27,-0.28700
2023-11-03,-0.29200
2023-11-10,-0.30000
2023-11-17,-0.31100
2023-11-24,-0.32200
2023-12-01,-0.33200
2023-12-08,-0.34100
2023-12-15,-0.35000
2023-12-22,-0.35900
2023-12-29,-0.36700
2024-01-05,-0.37600
2024-01-12,-0.38400
2024-01-19,-0.39100
2024-01-26,-0.39700
2024-02-02,-0.40400
2024-02-09,-0.41100
2024-02-16,-0.41900
2024-02-23,-0.42700
2024-03-01,-0.43300
2024-03-08,-0.43700
2024-03-15,-0.43800
2024-03-22,-0.43700
2024-03-29,-0.43200
2024-04-05,-0.42600
2024-04-12,-0.42100
2024-04-19,-0.41500
2024-04-26,-0.41300
2024-05-03,-0.41300
2024-05-10,-0.41300
2024-05-17,-0.41400
2024-05-24,-0.41300
2024-05-31,-0.40900
2024-06-07,-0.40300
2024-06-14,-0.39600
2024-06-21,-0.38800
2024-06-28,-0.38100
2024-07-05,-0.37500
2024-07-12,-0.37000
2024-07-19,-0.36500
2024-07-26,-0.36100
2024-08-02,-0.36000
2024-08-09,-0.36100
2024-08-16,-0.37000
2024-08-23,-0.38000
2024-08-30,-0.39200
2024-09-06,-0.40300
2024-09-13,-0.41300
2024-09-20,-0.42100
2024-09-27,-0.42800
2024-10-04,-0.43200
2024-10-11,-0.43600
2024-10-18,-0.44000
2024-10-25,-0.44500
2024-11-01,-0.45100
2024-11-08,-0.45900
2024-11-15,-0.46700
2024-11-22,-0.47200
2024-11-29,-0.47500
2024-12-06,-0.47700
2024-12-13,-0.47900
2024-12-20,-0.48000
2024-12-27,-0.48400
2025-01-03,-0.48900
2025-01-10,-0.49500
2025-01-17,-0.50000
2025-01-24,-0.50500
2025-01-31,-0.50800
2025-02-07,-0.50700
2025-02-14,-0.50200
2025-02-21,-0.49300
2025-02-28,-0.48000
2025-03-07,-0.46300
2025-03-14,-0.44400
2025-03-21,-0.42600
2025-03-28,-0.41000
2025-04-04,-0.39500
2025-04-11,-0.38400
2025-04-18,-0.38400
2025-04-25,-0.39100
2025-05-02,-0.40500
2025-05-09,-0.42200
2025-05-16,-0.44000
2025-05-23,-0.45400
2025-05-30,-0.46600
2025-06-06,-0.47600
2025-06-13,-0.48300
2025-06-20,-0.48900
2025-06-27,-0.49600
2025-07-04,-0.50200
